spp_id,gen,vul,net_id,net_type,community,stage
1,8,2,15,down_niche_bodysize,dolomites,creation
19,7,5,15,down_niche_bodysize,dolomites,creation
46,0,39,15,down_niche_bodysize,dolomites,creation
50,0,40,15,down_niche_bodysize,dolomites,creation
59,7,1,15,down_niche_bodysize,dolomites,creation
4,24,1,15,down_niche_bodysize,dolomites,creation
11,7,4,15,down_niche_bodysize,dolomites,creation
36,7,2,15,down_niche_bodysize,dolomites,creation
56,6,44,15,atn,dolomites,creation
34,6,6,15,atn,dolomites,creation
43,6,1,15,atn,dolomites,creation
40,6,2,15,atn,dolomites,creation
12,6,1,15,atn,dolomites,creation
13,6,12,15,atn,dolomites,creation
24,8,21,15,atn,dolomites,creation
49,0,32,15,atn,dolomites,creation
5,16,0,15,atn,dolomites,creation
31,11,0,15,atn,dolomites,creation
38,6,1,15,atn,dolomites,creation
45,0,8,15,atn,dolomites,creation
28,12,0,15,atn,dolomites,creation
37,16,0,15,atn,dolomites,creation
8,12,0,15,atn,dolomites,creation
35,6,1,15,atn,dolomites,creation
27,8,2,15,atn,dolomites,creation
21,7,0,15,atn,dolomites,creation
6,12,0,15,atn,dolomites,creation
32,13,0,15,atn,dolomites,creation
16,14,0,15,atn,dolomites,creation
57,8,32,15,atn,dolomites,creation
42,13,0,15,atn,dolomites,creation
15,12,0,15,atn,dolomites,creation
17,14,0,15,atn,dolomites,creation
20,8,1,15,atn,dolomites,creation
29,6,4,15,atn,dolomites,creation
7,8,2,15,atn,dolomites,creation
2,24,0,15,atn,dolomites,creation
23,8,20,15,atn,dolomites,creation
18,11,0,15,atn,dolomites,creation
9,6,2,15,atn,dolomites,creation
55,4,33,15,atn,dolomites,creation
53,0,8,15,atn,dolomites,creation
10,13,0,15,atn,dolomites,creation
22,6,14,15,atn,dolomites,creation
26,6,4,15,atn,dolomites,creation
3,28,0,15,atn,dolomites,creation
30,8,17,15,atn,dolomites,creation
52,0,4,15,atn,dolomites,creation
48,0,44,15,atn,dolomites,creation
54,2,21,15,atn,dolomites,creation
51,0,2,15,atn,dolomites,creation
41,11,0,15,atn,dolomites,creation
25,12,0,15,atn,dolomites,creation
33,12,0,15,atn,dolomites,creation
58,8,20,15,atn,dolomites,creation
39,8,2,15,atn,dolomites,creation
47,0,33,15,atn,dolomites,creation
14,6,8,15,atn,dolomites,creation
44,0,4,15,atn,dolomites,creation
1,12,0,15,atn,dolomites,creation
19,6,1,15,atn,dolomites,creation
46,0,21,15,atn,dolomites,creation
50,0,20,15,atn,dolomites,creation
59,8,2,15,atn,dolomites,creation
4,11,0,15,atn,dolomites,creation
11,8,2,15,atn,dolomites,creation
36,8,20,15,atn,dolomites,creation
34,0,30,15,down_power,dolomites,burnin
43,7,0,15,down_power,dolomites,burnin
40,0,32,15,down_power,dolomites,burnin
12,6,0,15,down_power,dolomites,burnin
13,5,0,15,down_power,dolomites,burnin
24,6,0,15,down_power,dolomites,burnin
5,5,0,15,down_power,dolomites,burnin
31,5,0,15,down_power,dolomites,burnin
38,0,27,15,down_power,dolomites,burnin
45,8,0,15,down_power,dolomites,burnin
28,7,0,15,down_power,dolomites,burnin
37,0,34,15,down_power,dolomites,burnin
8,7,0,15,down_power,dolomites,burnin
35,0,25,15,down_power,dolomites,burnin
27,7,0,15,down_power,dolomites,burnin
21,8,0,15,down_power,dolomites,burnin
6,6,0,15,down_power,dolomites,burnin
32,8,0,15,down_power,dolomites,burnin
16,5,0,15,down_power,dolomites,burnin
42,6,0,15,down_power,dolomites,burnin
15,4,0,15,down_power,dolomites,burnin
17,6,0,15,down_power,dolomites,burnin
20,5,0,15,down_power,dolomites,burnin
29,5,0,15,down_power,dolomites,burnin
7,8,0,15,down_power,dolomites,burnin
2,4,0,15,down_power,dolomites,burnin
23,7,0,15,down_power,dolomites,burnin
18,7,0,15,down_power,dolomites,burnin
9,6,0,15,down_power,dolomites,burnin
10,7,0,15,down_power,dolomites,burnin
22,6,0,15,down_power,dolomites,burnin
26,6,0,15,down_power,dolomites,burnin
3,5,0,15,down_power,dolomites,burnin
30,6,0,15,down_power,dolomites,burnin
48,6,0,15,down_power,dolomites,burnin
41,4,0,15,down_power,dolomites,burnin
25,5,0,15,down_power,dolomites,burnin
33,0,31,15,down_power,dolomites,burnin
39,0,32,15,down_power,dolomites,burnin
47,5,0,15,down_power,dolomites,burnin
14,7,0,15,down_power,dolomites,burnin
44,6,0,15,down_power,dolomites,burnin
1,6,0,15,down_power,dolomites,burnin
19,6,0,15,down_power,dolomites,burnin
46,5,0,15,down_power,dolomites,burnin
4,7,0,15,down_power,dolomites,burnin
11,6,0,15,down_power,dolomites,burnin
36,0,30,15,down_power,dolomites,burnin
34,0,40,15,metaweb,dolomites,burnin
43,8,0,15,metaweb,dolomites,burnin
40,0,40,15,metaweb,dolomites,burnin
12,8,0,15,metaweb,dolomites,burnin
13,8,0,15,metaweb,dolomites,burnin
24,8,0,15,metaweb,dolomites,burnin
5,8,0,15,metaweb,dolomites,burnin
31,8,0,15,metaweb,dolomites,burnin
38,0,40,15,metaweb,dolomites,burnin
45,8,0,15,metaweb,dolomites,burnin
28,8,0,15,metaweb,dolomites,burnin
37,0,40,15,metaweb,dolomites,burnin
8,8,0,15,metaweb,dolomites,burnin
35,0,40,15,metaweb,dolomites,burnin
27,8,0,15,metaweb,dolomites,burnin
21,8,0,15,metaweb,dolomites,burnin
6,8,0,15,metaweb,dolomites,burnin
32,8,0,15,metaweb,dolomites,burnin
16,8,0,15,metaweb,dolomites,burnin
42,8,0,15,metaweb,dolomites,burnin
15,8,0,15,metaweb,dolomites,burnin
17,8,0,15,metaweb,dolomites,burnin
20,8,0,15,metaweb,dolomites,burnin
29,8,0,15,metaweb,dolomites,burnin
7,8,0,15,metaweb,dolomites,burnin
2,8,0,15,metaweb,dolomites,burnin
23,8,0,15,metaweb,dolomites,burnin
18,8,0,15,metaweb,dolomites,burnin
9,8,0,15,metaweb,dolomites,burnin
10,8,0,15,metaweb,dolomites,burnin
22,8,0,15,metaweb,dolomites,burnin
26,8,0,15,metaweb,dolomites,burnin
3,8,0,15,metaweb,dolomites,burnin
30,8,0,15,metaweb,dolomites,burnin
48,8,0,15,metaweb,dolomites,burnin
41,8,0,15,metaweb,dolomites,burnin
25,8,0,15,metaweb,dolomites,burnin
33,0,40,15,metaweb,dolomites,burnin
39,0,40,15,metaweb,dolomites,burnin
47,8,0,15,metaweb,dolomites,burnin
14,8,0,15,metaweb,dolomites,burnin
44,8,0,15,metaweb,dolomites,burnin
1,8,0,15,metaweb,dolomites,burnin
19,8,0,15,metaweb,dolomites,burnin
46,8,0,15,metaweb,dolomites,burnin
4,8,0,15,metaweb,dolomites,burnin
11,8,0,15,metaweb,dolomites,burnin
36,0,40,15,metaweb,dolomites,burnin
17,1,1,15,niche,dolomites,burnin
20,0,6,15,niche,dolomites,burnin
8,1,2,15,niche,dolomites,burnin
7,10,2,15,niche,dolomites,burnin
2,1,0,15,niche,dolomites,burnin
12,0,3,15,niche,dolomites,burnin
18,0,5,15,niche,dolomites,burnin
13,3,3,15,niche,dolomites,burnin
9,3,2,15,niche,dolomites,burnin
6,7,2,15,niche,dolomites,burnin
1,2,0,15,niche,dolomites,burnin
14,3,4,15,niche,dolomites,burnin
19,1,4,15,niche,dolomites,burnin
16,1,1,15,niche,dolomites,burnin
10,1,2,15,niche,dolomites,burnin
4,2,0,15,niche,dolomites,burnin
3,1,0,15,niche,dolomites,burnin
5,0,1,15,niche,dolomites,burnin
15,3,4,15,niche,dolomites,burnin
11,4,2,15,niche,dolomites,burnin
34,0,31,15,down_rand,dolomites,burnin
43,8,0,15,down_rand,dolomites,burnin
40,0,32,15,down_rand,dolomites,burnin
12,6,0,15,down_rand,dolomites,burnin
13,7,0,15,down_rand,dolomites,burnin
24,3,0,15,down_rand,dolomites,burnin
5,4,0,15,down_rand,dolomites,burnin
31,7,0,15,down_rand,dolomites,burnin
38,0,30,15,down_rand,dolomites,burnin
45,7,0,15,down_rand,dolomites,burnin
28,4,0,15,down_rand,dolomites,burnin
37,0,31,15,down_rand,dolomites,burnin
8,6,0,15,down_rand,dolomites,burnin
35,0,28,15,down_rand,dolomites,burnin
27,7,0,15,down_rand,dolomites,burnin
21,7,0,15,down_rand,dolomites,burnin
6,7,0,15,down_rand,dolomites,burnin
32,5,0,15,down_rand,dolomites,burnin
16,8,0,15,down_rand,dolomites,burnin
42,8,0,15,down_rand,dolomites,burnin
15,6,0,15,down_rand,dolomites,burnin
17,6,0,15,down_rand,dolomites,burnin
20,5,0,15,down_rand,dolomites,burnin
29,7,0,15,down_rand,dolomites,burnin
7,7,0,15,down_rand,dolomites,burnin
2,8,0,15,down_rand,dolomites,burnin
23,7,0,15,down_rand,dolomites,burnin
18,8,0,15,down_rand,dolomites,burnin
9,6,0,15,down_rand,dolomites,burnin
10,6,0,15,down_rand,dolomites,burnin
22,5,0,15,down_rand,dolomites,burnin
26,6,0,15,down_rand,dolomites,burnin
3,6,0,15,down_rand,dolomites,burnin
30,6,0,15,down_rand,dolomites,burnin
48,7,0,15,down_rand,dolomites,burnin
41,5,0,15,down_rand,dolomites,burnin
25,6,0,15,down_rand,dolomites,burnin
33,0,32,15,down_rand,dolomites,burnin
39,0,30,15,down_rand,dolomites,burnin
47,5,0,15,down_rand,dolomites,burnin
14,5,0,15,down_rand,dolomites,burnin
44,5,0,15,down_rand,dolomites,burnin
1,8,0,15,down_rand,dolomites,burnin
19,4,0,15,down_rand,dolomites,burnin
46,6,0,15,down_rand,dolomites,burnin
4,6,0,15,down_rand,dolomites,burnin
11,7,0,15,down_rand,dolomites,burnin
36,0,33,15,down_rand,dolomites,burnin
34,0,27,15,down_link,dolomites,burnin
43,7,0,15,down_link,dolomites,burnin
40,0,28,15,down_link,dolomites,burnin
12,6,0,15,down_link,dolomites,burnin
13,6,0,15,down_link,dolomites,burnin
24,8,0,15,down_link,dolomites,burnin
5,7,0,15,down_link,dolomites,burnin
31,7,0,15,down_link,dolomites,burnin
38,0,35,15,down_link,dolomites,burnin
45,6,0,15,down_link,dolomites,burnin
28,6,0,15,down_link,dolomites,burnin
37,0,35,15,down_link,dolomites,burnin
8,8,0,15,down_link,dolomites,burnin
35,0,28,15,down_link,dolomites,burnin
27,4,0,15,down_link,dolomites,burnin
21,5,0,15,down_link,dolomites,burnin
6,4,0,15,down_link,dolomites,burnin
32,7,0,15,down_link,dolomites,burnin
16,8,0,15,down_link,dolomites,burnin
42,7,0,15,down_link,dolomites,burnin
15,5,0,15,down_link,dolomites,burnin
17,6,0,15,down_link,dolomites,burnin
20,8,0,15,down_link,dolomites,burnin
29,5,0,15,down_link,dolomites,burnin
7,6,0,15,down_link,dolomites,burnin
2,4,0,15,down_link,dolomites,burnin
23,7,0,15,down_link,dolomites,burnin
18,7,0,15,down_link,dolomites,burnin
9,4,0,15,down_link,dolomites,burnin
10,5,0,15,down_link,dolomites,burnin
22,5,0,15,down_link,dolomites,burnin
26,7,0,15,down_link,dolomites,burnin
3,6,0,15,down_link,dolomites,burnin
30,6,0,15,down_link,dolomites,burnin
48,5,0,15,down_link,dolomites,burnin
41,6,0,15,down_link,dolomites,burnin
25,7,0,15,down_link,dolomites,burnin
33,0,30,15,down_link,dolomites,burnin
39,0,30,15,down_link,dolomites,burnin
47,7,0,15,down_link,dolomites,burnin
14,6,0,15,down_link,dolomites,burnin
44,5,0,15,down_link,dolomites,burnin
1,7,0,15,down_link,dolomites,burnin
19,7,0,15,down_link,dolomites,burnin
46,5,0,15,down_link,dolomites,burnin
4,5,0,15,down_link,dolomites,burnin
11,6,0,15,down_link,dolomites,burnin
36,0,30,15,down_link,dolomites,burnin
34,8,0,15,down_niche,dolomites,burnin
43,0,39,15,down_niche,dolomites,burnin
40,0,39,15,down_niche,dolomites,burnin
12,8,1,15,down_niche,dolomites,burnin
13,7,1,15,down_niche,dolomites,burnin
24,7,0,15,down_niche,dolomites,burnin
49,8,1,15,down_niche,dolomites,burnin
5,7,2,15,down_niche,dolomites,burnin
31,7,0,15,down_niche,dolomites,burnin
38,0,37,15,down_niche,dolomites,burnin
45,7,1,15,down_niche,dolomites,burnin
28,7,1,15,down_niche,dolomites,burnin
37,0,39,15,down_niche,dolomites,burnin
8,7,0,15,down_niche,dolomites,burnin
35,22,1,15,down_niche,dolomites,burnin
27,6,1,15,down_niche,dolomites,burnin
21,7,1,15,down_niche,dolomites,burnin
6,7,1,15,down_niche,dolomites,burnin
32,7,0,15,down_niche,dolomites,burnin
16,7,0,15,down_niche,dolomites,burnin
42,0,39,15,down_niche,dolomites,burnin
15,6,0,15,down_niche,dolomites,burnin
17,7,0,15,down_niche,dolomites,burnin
20,8,2,15,down_niche,dolomites,burnin
29,7,1,15,down_niche,dolomites,burnin
7,6,0,15,down_niche,dolomites,burnin
2,7,1,15,down_niche,dolomites,burnin
23,6,1,15,down_niche,dolomites,burnin
18,7,0,15,down_niche,dolomites,burnin
9,6,0,15,down_niche,dolomites,burnin
10,7,1,15,down_niche,dolomites,burnin
22,8,1,15,down_niche,dolomites,burnin
26,6,0,15,down_niche,dolomites,burnin
3,8,1,15,down_niche,dolomites,burnin
30,7,0,15,down_niche,dolomites,burnin
48,7,1,15,down_niche,dolomites,burnin
51,7,1,15,down_niche,dolomites,burnin
41,0,38,15,down_niche,dolomites,burnin
25,6,2,15,down_niche,dolomites,burnin
33,7,1,15,down_niche,dolomites,burnin
39,0,12,15,down_niche,dolomites,burnin
47,7,1,15,down_niche,dolomites,burnin
14,7,1,15,down_niche,dolomites,burnin
44,7,1,15,down_niche,dolomites,burnin
1,8,0,15,down_niche,dolomites,burnin
19,6,2,15,down_niche,dolomites,burnin
46,8,1,15,down_niche,dolomites,burnin
50,6,1,15,down_niche,dolomites,burnin
4,6,2,15,down_niche,dolomites,burnin
11,8,1,15,down_niche,dolomites,burnin
36,0,38,15,down_niche,dolomites,burnin
34,8,0,15,down_niche_bodysize,dolomites,burnin
43,0,39,15,down_niche_bodysize,dolomites,burnin
40,0,39,15,down_niche_bodysize,dolomites,burnin
12,8,1,15,down_niche_bodysize,dolomites,burnin
13,7,1,15,down_niche_bodysize,dolomites,burnin
24,7,0,15,down_niche_bodysize,dolomites,burnin
49,8,1,15,down_niche_bodysize,dolomites,burnin
5,7,2,15,down_niche_bodysize,dolomites,burnin
31,7,0,15,down_niche_bodysize,dolomites,burnin
38,0,37,15,down_niche_bodysize,dolomites,burnin
45,7,1,15,down_niche_bodysize,dolomites,burnin
28,7,1,15,down_niche_bodysize,dolomites,burnin
37,0,39,15,down_niche_bodysize,dolomites,burnin
8,7,0,15,down_niche_bodysize,dolomites,burnin
35,22,1,15,down_niche_bodysize,dolomites,burnin
27,6,1,15,down_niche_bodysize,dolomites,burnin
21,7,1,15,down_niche_bodysize,dolomites,burnin
6,7,1,15,down_niche_bodysize,dolomites,burnin
32,7,0,15,down_niche_bodysize,dolomites,burnin
16,7,0,15,down_niche_bodysize,dolomites,burnin
42,0,39,15,down_niche_bodysize,dolomites,burnin
15,6,0,15,down_niche_bodysize,dolomites,burnin
17,7,0,15,down_niche_bodysize,dolomites,burnin
20,8,2,15,down_niche_bodysize,dolomites,burnin
29,7,1,15,down_niche_bodysize,dolomites,burnin
7,6,0,15,down_niche_bodysize,dolomites,burnin
2,7,1,15,down_niche_bodysize,dolomites,burnin
23,6,1,15,down_niche_bodysize,dolomites,burnin
18,7,0,15,down_niche_bodysize,dolomites,burnin
9,6,0,15,down_niche_bodysize,dolomites,burnin
10,7,1,15,down_niche_bodysize,dolomites,burnin
22,8,1,15,down_niche_bodysize,dolomites,burnin
26,6,0,15,down_niche_bodysize,dolomites,burnin
3,8,1,15,down_niche_bodysize,dolomites,burnin
30,7,0,15,down_niche_bodysize,dolomites,burnin
48,7,1,15,down_niche_bodysize,dolomites,burnin
51,7,1,15,down_niche_bodysize,dolomites,burnin
41,0,38,15,down_niche_bodysize,dolomites,burnin
25,6,2,15,down_niche_bodysize,dolomites,burnin
33,7,1,15,down_niche_bodysize,dolomites,burnin
39,0,12,15,down_niche_bodysize,dolomites,burnin
47,7,1,15,down_niche_bodysize,dolomites,burnin
14,7,1,15,down_niche_bodysize,dolomites,burnin
44,7,1,15,down_niche_bodysize,dolomites,burnin
1,8,0,15,down_niche_bodysize,dolomites,burnin
19,6,2,15,down_niche_bodysize,dolomites,burnin
46,8,1,15,down_niche_bodysize,dolomites,burnin
50,6,1,15,down_niche_bodysize,dolomites,burnin
4,6,2,15,down_niche_bodysize,dolomites,burnin
11,8,1,15,down_niche_bodysize,dolomites,burnin
36,0,38,15,down_niche_bodysize,dolomites,burnin
56,8,18,15,atn,dolomites,burnin
34,6,1,15,atn,dolomites,burnin
43,0,8,15,atn,dolomites,burnin
40,13,0,15,atn,dolomites,burnin
12,6,10,15,atn,dolomites,burnin
13,6,6,15,atn,dolomites,burnin
24,12,0,15,atn,dolomites,burnin
49,0,2,15,atn,dolomites,burnin
5,12,0,15,atn,dolomites,burnin
31,13,0,15,atn,dolomites,burnin
38,6,2,15,atn,dolomites,burnin
45,0,33,15,atn,dolomites,burnin
28,6,2,15,atn,dolomites,burnin
37,8,2,15,atn,dolomites,burnin
8,6,2,15,atn,dolomites,burnin
35,8,18,15,atn,dolomites,burnin
27,12,0,15,atn,dolomites,burnin
21,6,12,15,atn,dolomites,burnin
6,8,2,15,atn,dolomites,burnin
32,12,0,15,atn,dolomites,burnin
16,14,0,15,atn,dolomites,burnin
57,8,2,15,atn,dolomites,burnin
42,0,4,15,atn,dolomites,burnin
15,14,0,15,atn,dolomites,burnin
17,11,0,15,atn,dolomites,burnin
20,7,0,15,atn,dolomites,burnin
29,8,15,15,atn,dolomites,burnin
7,12,0,15,atn,dolomites,burnin
2,24,0,15,atn,dolomites,burnin
23,8,19,15,atn,dolomites,burnin
18,6,1,15,atn,dolomites,burnin
9,13,0,15,atn,dolomites,burnin
55,8,30,15,atn,dolomites,burnin
53,4,33,15,atn,dolomites,burnin
10,8,2,15,atn,dolomites,burnin
22,8,18,15,atn,dolomites,burnin
26,8,2,15,atn,dolomites,burnin
3,28,0,15,atn,dolomites,burnin
30,11,0,15,atn,dolomites,burnin
52,2,21,15,atn,dolomites,burnin
48,0,18,15,atn,dolomites,burnin
54,6,42,15,atn,dolomites,burnin
51,0,8,15,atn,dolomites,burnin
41,6,1,15,atn,dolomites,burnin
25,6,2,15,atn,dolomites,burnin
33,6,4,15,atn,dolomites,burnin
39,11,0,15,atn,dolomites,burnin
47,0,30,15,atn,dolomites,burnin
14,12,0,15,atn,dolomites,burnin
44,0,21,15,atn,dolomites,burnin
1,12,0,15,atn,dolomites,burnin
19,8,1,15,atn,dolomites,burnin
46,0,42,15,atn,dolomites,burnin
50,0,4,15,atn,dolomites,burnin
4,11,0,15,atn,dolomites,burnin
11,6,1,15,atn,dolomites,burnin
36,6,1,15,atn,dolomites,burnin
56,7,0,16,down_power,dolomites,creation
34,5,7,16,down_power,dolomites,creation
43,23,6,16,down_power,dolomites,creation
40,7,2,16,down_power,dolomites,creation
12,6,6,16,down_power,dolomites,creation
13,4,1,16,down_power,dolomites,creation
24,4,0,16,down_power,dolomites,creation
49,0,35,16,down_power,dolomites,creation
5,27,3,16,down_power,dolomites,creation
31,4,6,16,down_power,dolomites,creation
38,5,6,16,down_power,dolomites,creation
45,0,27,16,down_power,dolomites,creation
28,6,7,16,down_power,dolomites,creation
37,4,6,16,down_power,dolomites,creation
8,4,1,16,down_power,dolomites,creation
35,6,5,16,down_power,dolomites,creation
27,5,8,16,down_power,dolomites,creation
21,5,6,16,down_power,dolomites,creation
6,22,6,16,down_power,dolomites,creation
32,7,0,16,down_power,dolomites,creation
16,5,4,16,down_power,dolomites,creation
57,7,1,16,down_power,dolomites,creation
42,35,5,16,down_power,dolomites,creation
15,5,4,16,down_power,dolomites,creation
17,4,6,16,down_power,dolomites,creation
20,7,6,16,down_power,dolomites,creation
29,6,6,16,down_power,dolomites,creation
7,13,6,16,down_power,dolomites,creation
2,14,2,16,down_power,dolomites,creation
23,6,1,16,down_power,dolomites,creation
18,5,6,16,down_power,dolomites,creation
9,5,0,16,down_power,dolomites,creation
55,6,1,16,down_power,dolomites,creation
53,5,1,16,down_power,dolomites,creation
10,6,6,16,down_power,dolomites,creation
22,5,2,16,down_power,dolomites,creation
26,5,5,16,down_power,dolomites,creation
3,10,2,16,down_power,dolomites,creation
30,4,2,16,down_power,dolomites,creation
52,4,1,16,down_power,dolomites,creation
48,0,24,16,down_power,dolomites,creation
54,6,1,16,down_power,dolomites,creation
51,0,28,16,down_power,dolomites,creation
41,35,5,16,down_power,dolomites,creation
25,4,7,16,down_power,dolomites,creation
33,5,6,16,down_power,dolomites,creation
58,7,1,16,down_power,dolomites,creation
39,4,7,16,down_power,dolomites,creation
47,0,31,16,down_power,dolomites,creation
14,7,0,16,down_power,dolomites,creation
44,0,30,16,down_power,dolomites,creation
1,6,6,16,down_power,dolomites,creation
19,5,5,16,down_power,dolomites,creation
46,0,30,16,down_power,dolomites,creation
50,0,32,16,down_power,dolomites,creation
59,7,1,16,down_power,dolomites,creation
4,23,3,16,down_power,dolomites,creation
11,5,5,16,down_power,dolomites,creation
36,7,2,16,down_power,dolomites,creation
56,8,1,16,metaweb,dolomites,creation
34,8,7,16,metaweb,dolomites,creation
43,28,7,16,metaweb,dolomites,creation
40,8,2,16,metaweb,dolomites,creation
12,8,8,16,metaweb,dolomites,creation
13,8,2,16,metaweb,dolomites,creation
24,8,2,16,metaweb,dolomites,creation
49,0,43,16,metaweb,dolomites,creation
5,31,4,16,metaweb,dolomites,creation
31,8,8,16,metaweb,dolomites,creation
38,8,7,16,metaweb,dolomites,creation
45,0,43,16,metaweb,dolomites,creation
28,8,7,16,metaweb,dolomites,creation
37,8,7,16,metaweb,dolomites,creation
8,8,1,16,metaweb,dolomites,creation
35,8,7,16,metaweb,dolomites,creation
27,8,8,16,metaweb,dolomites,creation
21,8,7,16,metaweb,dolomites,creation
6,27,7,16,metaweb,dolomites,creation
32,8,0,16,metaweb,dolomites,creation
16,8,7,16,metaweb,dolomites,creation
57,8,1,16,metaweb,dolomites,creation
42,35,7,16,metaweb,dolomites,creation
15,8,4,16,metaweb,dolomites,creation
17,8,7,16,metaweb,dolomites,creation
20,8,7,16,metaweb,dolomites,creation
29,8,7,16,metaweb,dolomites,creation
7,20,7,16,metaweb,dolomites,creation
2,18,2,16,metaweb,dolomites,creation
23,8,2,16,metaweb,dolomites,creation
18,8,7,16,metaweb,dolomites,creation
9,8,1,16,metaweb,dolomites,creation
55,8,1,16,metaweb,dolomites,creation
53,8,1,16,metaweb,dolomites,creation
10,8,8,16,metaweb,dolomites,creation
22,8,2,16,metaweb,dolomites,creation
26,8,8,16,metaweb,dolomites,creation
3,18,2,16,metaweb,dolomites,creation
30,8,2,16,metaweb,dolomites,creation
52,8,1,16,metaweb,dolomites,creation
48,0,43,16,metaweb,dolomites,creation
54,8,1,16,metaweb,dolomites,creation
51,0,43,16,metaweb,dolomites,creation
41,35,7,16,metaweb,dolomites,creation
25,8,8,16,metaweb,dolomites,creation
33,8,7,16,metaweb,dolomites,creation
58,8,1,16,metaweb,dolomites,creation
39,8,7,16,metaweb,dolomites,creation
47,0,43,16,metaweb,dolomites,creation
14,8,0,16,metaweb,dolomites,creation
44,0,43,16,metaweb,dolomites,creation
1,10,8,16,metaweb,dolomites,creation
19,8,7,16,metaweb,dolomites,creation
46,0,43,16,metaweb,dolomites,creation
50,0,43,16,metaweb,dolomites,creation
59,8,1,16,metaweb,dolomites,creation
4,31,4,16,metaweb,dolomites,creation
11,8,8,16,metaweb,dolomites,creation
36,8,2,16,metaweb,dolomites,creation
56,1,5,16,niche,dolomites,creation
34,1,9,16,niche,dolomites,creation
43,14,11,16,niche,dolomites,creation
40,1,11,16,niche,dolomites,creation
12,24,2,16,niche,dolomites,creation
13,3,2,16,niche,dolomites,creation
24,3,4,16,niche,dolomites,creation
49,2,17,16,niche,dolomites,creation
5,7,1,16,niche,dolomites,creation
31,4,11,16,niche,dolomites,creation
38,0,9,16,niche,dolomites,creation
45,5,13,16,niche,dolomites,creation
28,0,6,16,niche,dolomites,creation
37,4,9,16,niche,dolomites,creation
8,23,2,16,niche,dolomites,creation
35,9,9,16,niche,dolomites,creation
27,5,6,16,niche,dolomites,creation
21,1,4,16,niche,dolomites,creation
6,28,2,16,niche,dolomites,creation
32,11,8,16,niche,dolomites,creation
16,0,4,16,niche,dolomites,creation
57,0,5,16,niche,dolomites,creation
42,23,11,16,niche,dolomites,creation
15,8,4,16,niche,dolomites,creation
17,12,4,16,niche,dolomites,creation
20,1,4,16,niche,dolomites,creation
29,1,6,16,niche,dolomites,creation
7,29,2,16,niche,dolomites,creation
2,31,1,16,niche,dolomites,creation
23,5,4,16,niche,dolomites,creation
18,22,4,16,niche,dolomites,creation
9,25,2,16,niche,dolomites,creation
55,1,5,16,niche,dolomites,creation
53,1,14,16,niche,dolomites,creation
10,23,2,16,niche,dolomites,creation
22,2,4,16,niche,dolomites,creation
26,0,6,16,niche,dolomites,creation
3,1,1,16,niche,dolomites,creation
30,3,7,16,niche,dolomites,creation
52,1,20,16,niche,dolomites,creation
48,4,15,16,niche,dolomites,creation
54,0,8,16,niche,dolomites,creation
51,0,17,16,niche,dolomites,creation
41,0,11,16,niche,dolomites,creation
25,1,6,16,niche,dolomites,creation
33,2,9,16,niche,dolomites,creation
58,0,4,16,niche,dolomites,creation
39,2,10,16,niche,dolomites,creation
47,3,15,16,niche,dolomites,creation
14,8,2,16,niche,dolomites,creation
44,9,11,16,niche,dolomites,creation
1,4,1,16,niche,dolomites,creation
19,5,4,16,niche,dolomites,creation
46,2,15,16,niche,dolomites,creation
50,0,17,16,niche,dolomites,creation
59,0,5,16,niche,dolomites,creation
4,22,1,16,niche,dolomites,creation
11,15,2,16,niche,dolomites,creation
36,1,9,16,niche,dolomites,creation
56,6,0,16,down_rand,dolomites,creation
34,7,4,16,down_rand,dolomites,creation
43,17,5,16,down_rand,dolomites,creation
40,7,2,16,down_rand,dolomites,creation
12,3,6,16,down_rand,dolomites,creation
13,8,2,16,down_rand,dolomites,creation
24,5,2,16,down_rand,dolomites,creation
49,0,35,16,down_rand,dolomites,creation
5,18,4,16,down_rand,dolomites,creation
31,7,5,16,down_rand,dolomites,creation
38,3,5,16,down_rand,dolomites,creation
45,0,33,16,down_rand,dolomites,creation
28,6,6,16,down_rand,dolomites,creation
37,6,4,16,down_rand,dolomites,creation
8,6,1,16,down_rand,dolomites,creation
35,7,4,16,down_rand,dolomites,creation
27,5,6,16,down_rand,dolomites,creation
21,7,3,16,down_rand,dolomites,creation
6,23,6,16,down_rand,dolomites,creation
32,5,0,16,down_rand,dolomites,creation
16,6,5,16,down_rand,dolomites,creation
57,7,1,16,down_rand,dolomites,creation
42,24,7,16,down_rand,dolomites,creation
15,5,2,16,down_rand,dolomites,creation
17,8,5,16,down_rand,dolomites,creation
20,5,4,16,down_rand,dolomites,creation
29,5,4,16,down_rand,dolomites,creation
7,12,6,16,down_rand,dolomites,creation
2,13,0,16,down_rand,dolomites,creation
23,5,2,16,down_rand,dolomites,creation
18,8,3,16,down_rand,dolomites,creation
9,7,1,16,down_rand,dolomites,creation
55,6,1,16,down_rand,dolomites,creation
53,7,1,16,down_rand,dolomites,creation
10,7,6,16,down_rand,dolomites,creation
22,5,0,16,down_rand,dolomites,creation
26,6,5,16,down_rand,dolomites,creation
3,15,2,16,down_rand,dolomites,creation
30,7,1,16,down_rand,dolomites,creation
52,6,1,16,down_rand,dolomites,creation
48,0,33,16,down_rand,dolomites,creation
54,8,1,16,down_rand,dolomites,creation
51,0,31,16,down_rand,dolomites,creation
41,25,5,16,down_rand,dolomites,creation
