spp_id,gen,vul,net_id,net_type,community,stage
18,0,10,18,down_niche,tibet,burnin
13,0,10,18,down_niche,tibet,burnin
9,5,0,18,down_niche,tibet,burnin
10,6,1,18,down_niche,tibet,burnin
22,6,0,18,down_niche,tibet,burnin
3,6,0,18,down_niche,tibet,burnin
5,6,0,18,down_niche,tibet,burnin
8,6,0,18,down_niche,tibet,burnin
21,5,0,18,down_niche,tibet,burnin
14,0,11,18,down_niche,tibet,burnin
6,5,0,18,down_niche,tibet,burnin
1,2,0,18,down_niche,tibet,burnin
19,0,2,18,down_niche,tibet,burnin
16,0,12,18,down_niche,tibet,burnin
4,4,1,18,down_niche,tibet,burnin
15,0,11,18,down_niche,tibet,burnin
11,6,0,18,down_niche,tibet,burnin
17,0,11,18,atn,tibet,burnin
20,0,4,18,atn,tibet,burnin
7,6,0,18,atn,tibet,burnin
2,9,0,18,atn,tibet,burnin
23,0,10,18,atn,tibet,burnin
12,6,0,18,atn,tibet,burnin
18,0,11,18,atn,tibet,burnin
13,8,0,18,atn,tibet,burnin
9,8,0,18,atn,tibet,burnin
24,2,11,18,atn,tibet,burnin
10,4,2,18,atn,tibet,burnin
22,0,5,18,atn,tibet,burnin
26,6,6,18,atn,tibet,burnin
3,6,0,18,atn,tibet,burnin
5,6,4,18,atn,tibet,burnin
28,6,0,18,atn,tibet,burnin
8,6,0,18,atn,tibet,burnin
25,4,11,18,atn,tibet,burnin
27,6,4,18,atn,tibet,burnin
21,0,3,18,atn,tibet,burnin
14,0,3,18,atn,tibet,burnin
6,6,4,18,atn,tibet,burnin
1,9,0,18,atn,tibet,burnin
19,0,6,18,atn,tibet,burnin
16,0,10,18,atn,tibet,burnin
4,6,0,18,atn,tibet,burnin
15,0,5,18,atn,tibet,burnin
11,6,0,18,atn,tibet,burnin
34,4,8,18,down_power,meishan,creation
43,0,18,18,down_power,meishan,creation
40,0,15,18,down_power,meishan,creation
12,3,0,18,down_power,meishan,creation
13,3,0,18,down_power,meishan,creation
24,4,6,18,down_power,meishan,creation
49,2,2,18,down_power,meishan,creation
5,12,5,18,down_power,meishan,creation
31,6,7,18,down_power,meishan,creation
38,0,16,18,down_power,meishan,creation
45,5,1,18,down_power,meishan,creation
28,4,0,18,down_power,meishan,creation
37,0,13,18,down_power,meishan,creation
8,16,5,18,down_power,meishan,creation
35,3,4,18,down_power,meishan,creation
27,3,2,18,down_power,meishan,creation
21,2,9,18,down_power,meishan,creation
6,13,5,18,down_power,meishan,creation
32,6,7,18,down_power,meishan,creation
16,2,0,18,down_power,meishan,creation
42,0,16,18,down_power,meishan,creation
15,4,5,18,down_power,meishan,creation
17,6,0,18,down_power,meishan,creation
20,5,8,18,down_power,meishan,creation
29,5,0,18,down_power,meishan,creation
7,19,6,18,down_power,meishan,creation
2,9,1,18,down_power,meishan,creation
23,4,6,18,down_power,meishan,creation
18,2,8,18,down_power,meishan,creation
9,21,5,18,down_power,meishan,creation
10,6,5,18,down_power,meishan,creation
22,2,6,18,down_power,meishan,creation
26,3,4,18,down_power,meishan,creation
3,8,3,18,down_power,meishan,creation
30,3,1,18,down_power,meishan,creation
52,3,0,18,down_power,meishan,creation
48,4,2,18,down_power,meishan,creation
51,3,3,18,down_power,meishan,creation
41,0,12,18,down_power,meishan,creation
25,6,1,18,down_power,meishan,creation
33,4,3,18,down_power,meishan,creation
39,0,15,18,down_power,meishan,creation
47,3,0,18,down_power,meishan,creation
14,5,4,18,down_power,meishan,creation
44,0,13,18,down_power,meishan,creation
1,10,3,18,down_power,meishan,creation
19,4,8,18,down_power,meishan,creation
46,4,1,18,down_power,meishan,creation
50,4,2,18,down_power,meishan,creation
4,10,3,18,down_power,meishan,creation
11,2,0,18,down_power,meishan,creation
36,24,4,18,down_power,meishan,creation
34,8,10,18,metaweb,meishan,creation
43,0,30,18,metaweb,meishan,creation
40,0,30,18,metaweb,meishan,creation
12,8,0,18,metaweb,meishan,creation
13,8,0,18,metaweb,meishan,creation
24,8,7,18,metaweb,meishan,creation
49,8,3,18,metaweb,meishan,creation
5,22,9,18,metaweb,meishan,creation
31,8,10,18,metaweb,meishan,creation
38,0,30,18,metaweb,meishan,creation
45,8,3,18,metaweb,meishan,creation
28,8,0,18,metaweb,meishan,creation
37,0,30,18,metaweb,meishan,creation
8,22,9,18,metaweb,meishan,creation
35,8,7,18,metaweb,meishan,creation
27,8,2,18,metaweb,meishan,creation
21,8,10,18,metaweb,meishan,creation
6,22,9,18,metaweb,meishan,creation
32,8,7,18,metaweb,meishan,creation
16,8,0,18,metaweb,meishan,creation
42,0,30,18,metaweb,meishan,creation
15,8,7,18,metaweb,meishan,creation
17,8,0,18,metaweb,meishan,creation
20,8,10,18,metaweb,meishan,creation
29,8,0,18,metaweb,meishan,creation
7,22,9,18,metaweb,meishan,creation
2,17,4,18,metaweb,meishan,creation
23,8,7,18,metaweb,meishan,creation
18,8,10,18,metaweb,meishan,creation
9,21,9,18,metaweb,meishan,creation
10,12,7,18,metaweb,meishan,creation
22,8,7,18,metaweb,meishan,creation
26,8,7,18,metaweb,meishan,creation
3,17,4,18,metaweb,meishan,creation
30,8,2,18,metaweb,meishan,creation
52,8,3,18,metaweb,meishan,creation
48,8,3,18,metaweb,meishan,creation
51,8,3,18,metaweb,meishan,creation
41,0,30,18,metaweb,meishan,creation
25,8,2,18,metaweb,meishan,creation
33,8,4,18,metaweb,meishan,creation
39,0,30,18,metaweb,meishan,creation
47,8,3,18,metaweb,meishan,creation
14,8,10,18,metaweb,meishan,creation
44,0,30,18,metaweb,meishan,creation
1,17,4,18,metaweb,meishan,creation
19,8,10,18,metaweb,meishan,creation
46,8,3,18,metaweb,meishan,creation
50,8,3,18,metaweb,meishan,creation
4,17,4,18,metaweb,meishan,creation
11,4,2,18,metaweb,meishan,creation
36,24,10,18,metaweb,meishan,creation
34,0,2,18,niche,meishan,creation
43,2,6,18,niche,meishan,creation
40,6,7,18,niche,meishan,creation
12,1,4,18,niche,meishan,creation
13,2,4,18,niche,meishan,creation
24,5,6,18,niche,meishan,creation
49,2,6,18,niche,meishan,creation
5,20,3,18,niche,meishan,creation
31,2,3,18,niche,meishan,creation
38,2,5,18,niche,meishan,creation
45,4,9,18,niche,meishan,creation
28,9,3,18,niche,meishan,creation
37,4,5,18,niche,meishan,creation
8,10,3,18,niche,meishan,creation
35,1,3,18,niche,meishan,creation
27,10,6,18,niche,meishan,creation
21,7,6,18,niche,meishan,creation
6,2,3,18,niche,meishan,creation
32,9,3,18,niche,meishan,creation
16,7,7,18,niche,meishan,creation
42,1,7,18,niche,meishan,creation
15,12,4,18,niche,meishan,creation
17,21,7,18,niche,meishan,creation
20,0,6,18,niche,meishan,creation
29,1,3,18,niche,meishan,creation
7,11,3,18,niche,meishan,creation
2,12,2,18,niche,meishan,creation
23,6,6,18,niche,meishan,creation
18,1,7,18,niche,meishan,creation
9,20,3,18,niche,meishan,creation
10,9,6,18,niche,meishan,creation
22,12,6,18,niche,meishan,creation
26,4,6,18,niche,meishan,creation
3,2,3,18,niche,meishan,creation
30,4,3,18,niche,meishan,creation
52,0,7,18,niche,meishan,creation
48,1,7,18,niche,meishan,creation
51,0,7,18,niche,meishan,creation
41,2,6,18,niche,meishan,creation
25,0,5,18,niche,meishan,creation
33,1,3,18,niche,meishan,creation
39,0,7,18,niche,meishan,creation
47,0,8,18,niche,meishan,creation
14,5,5,18,niche,meishan,creation
44,2,11,18,niche,meishan,creation
1,2,2,18,niche,meishan,creation
19,20,7,18,niche,meishan,creation
46,2,8,18,niche,meishan,creation
50,2,4,18,niche,meishan,creation
4,5,3,18,niche,meishan,creation
11,0,6,18,niche,meishan,creation
36,4,5,18,niche,meishan,creation
34,3,5,18,down_rand,meishan,creation
43,0,14,18,down_rand,meishan,creation
40,0,19,18,down_rand,meishan,creation
12,6,0,18,down_rand,meishan,creation
13,5,0,18,down_rand,meishan,creation
24,4,3,18,down_rand,meishan,creation
49,3,2,18,down_rand,meishan,creation
5,12,7,18,down_rand,meishan,creation
31,5,4,18,down_rand,meishan,creation
38,0,20,18,down_rand,meishan,creation
45,4,1,18,down_rand,meishan,creation
28,5,0,18,down_rand,meishan,creation
37,0,18,18,down_rand,meishan,creation
8,12,4,18,down_rand,meishan,creation
35,2,5,18,down_rand,meishan,creation
27,4,2,18,down_rand,meishan,creation
21,5,6,18,down_rand,meishan,creation
6,13,3,18,down_rand,meishan,creation
32,5,5,18,down_rand,meishan,creation
16,5,0,18,down_rand,meishan,creation
42,0,18,18,down_rand,meishan,creation
15,5,4,18,down_rand,meishan,creation
17,3,0,18,down_rand,meishan,creation
20,5,7,18,down_rand,meishan,creation
29,6,0,18,down_rand,meishan,creation
7,10,4,18,down_rand,meishan,creation
2,9,1,18,down_rand,meishan,creation
23,6,4,18,down_rand,meishan,creation
18,5,5,18,down_rand,meishan,creation
9,12,6,18,down_rand,meishan,creation
10,6,4,18,down_rand,meishan,creation
22,3,2,18,down_rand,meishan,creation
26,4,5,18,down_rand,meishan,creation
3,11,3,18,down_rand,meishan,creation
30,6,1,18,down_rand,meishan,creation
52,3,2,18,down_rand,meishan,creation
48,6,1,18,down_rand,meishan,creation
51,7,1,18,down_rand,meishan,creation
41,0,16,18,down_rand,meishan,creation
25,6,0,18,down_rand,meishan,creation
33,6,2,18,down_rand,meishan,creation
39,0,19,18,down_rand,meishan,creation
47,5,0,18,down_rand,meishan,creation
14,1,8,18,down_rand,meishan,creation
44,0,18,18,down_rand,meishan,creation
1,8,3,18,down_rand,meishan,creation
19,4,7,18,down_rand,meishan,creation
46,5,3,18,down_rand,meishan,creation
50,5,1,18,down_rand,meishan,creation
4,14,1,18,down_rand,meishan,creation
11,3,1,18,down_rand,meishan,creation
36,14,6,18,down_rand,meishan,creation
34,8,6,18,down_link,meishan,creation
43,0,17,18,down_link,meishan,creation
40,0,17,18,down_link,meishan,creation
12,4,0,18,down_link,meishan,creation
13,4,0,18,down_link,meishan,creation
24,4,5,18,down_link,meishan,creation
49,5,3,18,down_link,meishan,creation
5,11,4,18,down_link,meishan,creation
31,4,6,18,down_link,meishan,creation
38,0,14,18,down_link,meishan,creation
45,6,3,18,down_link,meishan,creation
28,4,0,18,down_link,meishan,creation
37,0,16,18,down_link,meishan,creation
8,11,3,18,down_link,meishan,creation
35,7,5,18,down_link,meishan,creation
27,4,2,18,down_link,meishan,creation
21,4,4,18,down_link,meishan,creation
6,15,6,18,down_link,meishan,creation
32,3,3,18,down_link,meishan,creation
16,4,0,18,down_link,meishan,creation
42,0,14,18,down_link,meishan,creation
15,4,6,18,down_link,meishan,creation
17,6,0,18,down_link,meishan,creation
20,3,5,18,down_link,meishan,creation
29,4,0,18,down_link,meishan,creation
7,11,6,18,down_link,meishan,creation
2,9,3,18,down_link,meishan,creation
23,5,5,18,down_link,meishan,creation
18,3,5,18,down_link,meishan,creation
9,11,4,18,down_link,meishan,creation
10,8,6,18,down_link,meishan,creation
22,4,6,18,down_link,meishan,creation
26,3,4,18,down_link,meishan,creation
3,12,4,18,down_link,meishan,creation
30,3,1,18,down_link,meishan,creation
52,3,3,18,down_link,meishan,creation
48,5,2,18,down_link,meishan,creation
51,2,2,18,down_link,meishan,creation
41,0,10,18,down_link,meishan,creation
25,7,2,18,down_link,meishan,creation
33,6,3,18,down_link,meishan,creation
39,0,19,18,down_link,meishan,creation
47,4,3,18,down_link,meishan,creation
14,2,5,18,down_link,meishan,creation
44,0,14,18,down_link,meishan,creation
1,12,4,18,down_link,meishan,creation
19,4,5,18,down_link,meishan,creation
46,5,2,18,down_link,meishan,creation
50,6,3,18,down_link,meishan,creation
4,11,3,18,down_link,meishan,creation
11,4,2,18,down_link,meishan,creation
36,16,6,18,down_link,meishan,creation
34,8,4,18,down_niche,meishan,creation
43,0,27,18,down_niche,meishan,creation
40,0,20,18,down_niche,meishan,creation
12,7,0,18,down_niche,meishan,creation
13,6,0,18,down_niche,meishan,creation
24,6,3,18,down_niche,meishan,creation
49,6,3,18,down_niche,meishan,creation
5,4,1,18,down_niche,meishan,creation
31,6,3,18,down_niche,meishan,creation
38,0,25,18,down_niche,meishan,creation
45,6,2,18,down_niche,meishan,creation
28,6,0,18,down_niche,meishan,creation
37,0,25,18,down_niche,meishan,creation
8,4,3,18,down_niche,meishan,creation
35,7,0,18,down_niche,meishan,creation
27,6,2,18,down_niche,meishan,creation
21,7,4,18,down_niche,meishan,creation
6,5,3,18,down_niche,meishan,creation
32,5,2,18,down_niche,meishan,creation
16,6,0,18,down_niche,meishan,creation
42,0,5,18,down_niche,meishan,creation
15,6,2,18,down_niche,meishan,creation
17,6,0,18,down_niche,meishan,creation
20,7,1,18,down_niche,meishan,creation
29,6,0,18,down_niche,meishan,creation
7,4,2,18,down_niche,meishan,creation
2,5,1,18,down_niche,meishan,creation
23,7,3,18,down_niche,meishan,creation
18,5,6,18,down_niche,meishan,creation
9,3,2,18,down_niche,meishan,creation
10,8,0,18,down_niche,meishan,creation
22,7,3,18,down_niche,meishan,creation
26,5,4,18,down_niche,meishan,creation
3,7,2,18,down_niche,meishan,creation
30,6,2,18,down_niche,meishan,creation
52,6,3,18,down_niche,meishan,creation
48,6,3,18,down_niche,meishan,creation
51,7,3,18,down_niche,meishan,creation
41,0,27,18,down_niche,meishan,creation
25,8,2,18,down_niche,meishan,creation
33,6,0,18,down_niche,meishan,creation
39,0,26,18,down_niche,meishan,creation
47,8,2,18,down_niche,meishan,creation
14,6,1,18,down_niche,meishan,creation
44,0,27,18,down_niche,meishan,creation
1,9,1,18,down_niche,meishan,creation
19,6,3,18,down_niche,meishan,creation
46,5,2,18,down_niche,meishan,creation
50,6,3,18,down_niche,meishan,creation
4,3,2,18,down_niche,meishan,creation
11,3,0,18,down_niche,meishan,creation
36,15,6,18,down_niche,meishan,creation
34,6,0,18,atn,meishan,creation
43,0,8,18,atn,meishan,creation
40,0,19,18,atn,meishan,creation
12,8,0,18,atn,meishan,creation
13,7,0,18,atn,meishan,creation
24,7,0,18,atn,meishan,creation
49,4,31,18,atn,meishan,creation
5,6,0,18,atn,meishan,creation
31,6,0,18,atn,meishan,creation
38,0,5,18,atn,meishan,creation
45,0,3,18,atn,meishan,creation
28,7,0,18,atn,meishan,creation
37,0,3,18,atn,meishan,creation
8,6,0,18,atn,meishan,creation
35,6,2,18,atn,meishan,creation
27,6,17,18,atn,meishan,creation
21,6,0,18,atn,meishan,creation
6,6,0,18,atn,meishan,creation
32,4,0,18,atn,meishan,creation
16,6,0,18,atn,meishan,creation
42,0,25,18,atn,meishan,creation
15,6,1,18,atn,meishan,creation
17,7,0,18,atn,meishan,creation
20,8,0,18,atn,meishan,creation
29,6,2,18,atn,meishan,creation
7,7,0,18,atn,meishan,creation
2,14,0,18,atn,meishan,creation
23,7,0,18,atn,meishan,creation
18,8,0,18,atn,meishan,creation
9,6,0,18,atn,meishan,creation
10,6,2,18,atn,meishan,creation
22,6,2,18,atn,meishan,creation
26,7,0,18,atn,meishan,creation
3,9,0,18,atn,meishan,creation
30,4,2,18,atn,meishan,creation
52,6,0,18,atn,meishan,creation
48,2,19,18,atn,meishan,creation
51,6,8,18,atn,meishan,creation
41,0,31,18,atn,meishan,creation
25,4,4,18,atn,meishan,creation
33,6,2,18,atn,meishan,creation
39,0,13,18,atn,meishan,creation
47,0,13,18,atn,meishan,creation
14,5,0,18,atn,meishan,creation
44,0,0,18,atn,meishan,creation
1,13,0,18,atn,meishan,creation
19,8,0,18,atn,meishan,creation
46,0,5,18,atn,meishan,creation
50,6,25,18,atn,meishan,creation
4,9,0,18,atn,meishan,creation
11,4,25,18,atn,meishan,creation
36,6,0,18,atn,meishan,creation
17,3,1,18,down_power,meishan,burnin
20,3,0,18,down_power,meishan,burnin
29,0,17,18,down_power,meishan,burnin
34,4,0,18,down_power,meishan,burnin
7,6,0,18,down_power,meishan,burnin
2,3,0,18,down_power,meishan,burnin
23,0,12,18,down_power,meishan,burnin
12,2,1,18,down_power,meishan,burnin
18,4,0,18,down_power,meishan,burnin
13,4,1,18,down_power,meishan,burnin
9,4,0,18,down_power,meishan,burnin
24,0,15,18,down_power,meishan,burnin
10,5,0,18,down_power,meishan,burnin
22,6,1,18,down_power,meishan,burnin
26,0,14,18,down_power,meishan,burnin
3,3,0,18,down_power,meishan,burnin
5,4,0,18,down_power,meishan,burnin
30,0,12,18,down_power,meishan,burnin
31,5,0,18,down_power,meishan,burnin
28,0,15,18,down_power,meishan,burnin
38,3,0,18,down_power,meishan,burnin
37,3,0,18,down_power,meishan,burnin
8,2,0,18,down_power,meishan,burnin
35,2,0,18,down_power,meishan,burnin
25,0,14,18,down_power,meishan,burnin
33,3,0,18,down_power,meishan,burnin
27,0,11,18,down_power,meishan,burnin
21,6,0,18,down_power,meishan,burnin
14,4,1,18,down_power,meishan,burnin
6,2,0,18,down_power,meishan,burnin
1,6,0,18,down_power,meishan,burnin
19,5,0,18,down_power,meishan,burnin
32,4,0,18,down_power,meishan,burnin
16,3,0,18,down_power,meishan,burnin
4,5,0,18,down_power,meishan,burnin
15,6,1,18,down_power,meishan,burnin
11,2,0,18,down_power,meishan,burnin
36,4,0,18,down_power,meishan,burnin
17,8,0,18,metaweb,meishan,burnin
20,8,0,18,metaweb,meishan,burnin
29,0,29,18,metaweb,meishan,burnin
34,8,0,18,metaweb,meishan,burnin
7,8,0,18,metaweb,meishan,burnin
2,8,0,18,metaweb,meishan,burnin
23,0,29,18,metaweb,meishan,burnin
12,8,0,18,metaweb,meishan,burnin
18,8,0,18,metaweb,meishan,burnin
13,8,0,18,metaweb,meishan,burnin
9,8,0,18,metaweb,meishan,burnin
24,0,29,18,metaweb,meishan,burnin
10,8,0,18,metaweb,meishan,burnin
22,0,29,18,metaweb,meishan,burnin
26,0,29,18,metaweb,meishan,burnin
3,8,0,18,metaweb,meishan,burnin
5,8,0,18,metaweb,meishan,burnin
30,8,0,18,metaweb,meishan,burnin
31,8,0,18,metaweb,meishan,burnin
28,0,29,18,metaweb,meishan,burnin
37,8,0,18,metaweb,meishan,burnin
8,8,0,18,metaweb,meishan,burnin
35,8,0,18,metaweb,meishan,burnin
25,0,29,18,metaweb,meishan,burnin
33,8,0,18,metaweb,meishan,burnin
27,0,29,18,metaweb,meishan,burnin
21,8,0,18,metaweb,meishan,burnin
14,8,0,18,metaweb,meishan,burnin
6,8,0,18,metaweb,meishan,burnin
1,8,0,18,metaweb,meishan,burnin
19,8,0,18,metaweb,meishan,burnin
32,8,0,18,metaweb,meishan,burnin
16,8,0,18,metaweb,meishan,burnin
4,8,0,18,metaweb,meishan,burnin
15,8,0,18,metaweb,meishan,burnin
11,8,0,18,metaweb,meishan,burnin
36,8,0,18,metaweb,meishan,burnin
17,2,2,18,niche,meishan,burnin
20,2,3,18,niche,meishan,burnin
7,6,3,18,niche,meishan,burnin
2,2,0,18,niche,meishan,burnin
23,2,3,18,niche,meishan,burnin
12,2,2,18,niche,meishan,burnin
18,2,3,18,niche,meishan,burnin
13,0,3,18,niche,meishan,burnin
9,0,2,18,niche,meishan,burnin
24,2,2,18,niche,meishan,burnin
10,1,0,18,niche,meishan,burnin
22,1,0,18,niche,meishan,burnin
26,0,5,18,niche,meishan,burnin
3,4,1,18,niche,meishan,burnin
5,0,2,18,niche,meishan,burnin
8,3,3,18,niche,meishan,burnin
25,0,5,18,niche,meishan,burnin
21,0,3,18,niche,meishan,burnin
14,6,2,18,niche,meishan,burnin
6,4,3,18,niche,meishan,burnin
1,4,0,18,niche,meishan,burnin
19,4,2,18,niche,meishan,burnin
16,1,2,18,niche,meishan,burnin
4,3,2,18,niche,meishan,burnin
15,2,1,18,niche,meishan,burnin
11,3,2,18,niche,meishan,burnin
17,5,0,18,down_rand,meishan,burnin
20,5,0,18,down_rand,meishan,burnin
29,0,17,18,down_rand,meishan,burnin
34,3,0,18,down_rand,meishan,burnin
7,5,0,18,down_rand,meishan,burnin
2,5,0,18,down_rand,meishan,burnin
23,0,20,18,down_rand,meishan,burnin
12,6,0,18,down_rand,meishan,burnin
18,6,0,18,down_rand,meishan,burnin
13,4,0,18,down_rand,meishan,burnin
9,5,0,18,down_rand,meishan,burnin
24,0,18,18,down_rand,meishan,burnin
10,5,0,18,down_rand,meishan,burnin
22,0,18,18,down_rand,meishan,burnin
26,0,15,18,down_rand,meishan,burnin
3,1,0,18,down_rand,meishan,burnin
5,5,0,18,down_rand,meishan,burnin
30,4,0,18,down_rand,meishan,burnin
31,5,0,18,down_rand,meishan,burnin
28,0,13,18,down_rand,meishan,burnin
37,3,0,18,down_rand,meishan,burnin
8,4,0,18,down_rand,meishan,burnin
35,5,0,18,down_rand,meishan,burnin
25,0,18,18,down_rand,meishan,burnin
33,6,0,18,down_rand,meishan,burnin
27,0,17,18,down_rand,meishan,burnin
21,5,0,18,down_rand,meishan,burnin
14,6,0,18,down_rand,meishan,burnin
6,3,0,18,down_rand,meishan,burnin
1,6,0,18,down_rand,meishan,burnin
19,6,0,18,down_rand,meishan,burnin
32,5,0,18,down_rand,meishan,burnin
16,4,0,18,down_rand,meishan,burnin
4,5,0,18,down_rand,meishan,burnin
15,4,0,18,down_rand,meishan,burnin
11,3,0,18,down_rand,meishan,burnin
36,7,0,18,down_rand,meishan,burnin
17,4,0,18,down_link,meishan,burnin
20,4,0,18,down_link,meishan,burnin
29,0,14,18,down_link,meishan,burnin
34,5,0,18,down_link,meishan,burnin
7,3,0,18,down_link,meishan,burnin
2,4,0,18,down_link,meishan,burnin
23,0,13,18,down_link,meishan,burnin
12,5,0,18,down_link,meishan,burnin
18,4,0,18,down_link,meishan,burnin
13,4,0,18,down_link,meishan,burnin
9,3,0,18,down_link,meishan,burnin
24,0,19,18,down_link,meishan,burnin
10,4,0,18,down_link,meishan,burnin
22,0,16,18,down_link,meishan,burnin
26,0,10,18,down_link,meishan,burnin
3,2,0,18,down_link,meishan,burnin
5,4,0,18,down_link,meishan,burnin
30,6,0,18,down_link,meishan,burnin
31,5,0,18,down_link,meishan,burnin
28,0,17,18,down_link,meishan,burnin
37,3,0,18,down_link,meishan,burnin
8,4,0,18,down_link,meishan,burnin
35,6,0,18,down_link,meishan,burnin
25,0,16,18,down_link,meishan,burnin
33,5,0,18,down_link,meishan,burnin
27,0,14,18,down_link,meishan,burnin
21,3,0,18,down_link,meishan,burnin
14,7,0,18,down_link,meishan,burnin
6,6,0,18,down_link,meishan,burnin
1,4,0,18,down_link,meishan,burnin
19,3,0,18,down_link,meishan,burnin
32,4,0,18,down_link,meishan,burnin
16,4,0,18,down_link,meishan,burnin
4,4,0,18,down_link,meishan,burnin
15,3,0,18,down_link,meishan,burnin
11,4,0,18,down_link,meishan,burnin
36,2,0,18,down_link,meishan,burnin
34,0,27,18,down_niche,meishan,burnin
43,6,1,18,down_niche,meishan,burnin
40,6,1,18,down_niche,meishan,burnin
12,6,1,18,down_niche,meishan,burnin
13,7,1,18,down_niche,meishan,burnin
24,6,1,18,down_niche,meishan,burnin
5,7,0,18,down_niche,meishan,burnin
31,0,20,18,down_niche,meishan,burnin
38,8,1,18,down_niche,meishan,burnin
28,0,25,18,down_niche,meishan,burnin
37,5,1,18,down_niche,meishan,burnin
8,6,1,18,down_niche,meishan,burnin
35,0,27,18,down_niche,meishan,burnin
27,15,1,18,down_niche,meishan,burnin
21,6,0,18,down_niche,meishan,burnin
6,6,0,18,down_niche,meishan,burnin
32,0,27,18,down_niche,meishan,burnin
16,7,3,18,down_niche,meishan,burnin
42,7,1,18,down_niche,meishan,burnin
15,7,3,18,down_niche,meishan,burnin
17,6,3,18,down_niche,meishan,burnin
20,6,2,18,down_niche,meishan,burnin
29,0,25,18,down_niche,meishan,burnin
7,6,1,18,down_niche,meishan,burnin
2,3,0,18,down_niche,meishan,burnin
23,6,2,18,down_niche,meishan,burnin
18,8,2,18,down_niche,meishan,burnin
9,6,0,18,down_niche,meishan,burnin
10,6,0,18,down_niche,meishan,burnin
22,6,0,18,down_niche,meishan,burnin
26,8,1,18,down_niche,meishan,burnin
3,8,0,18,down_niche,meishan,burnin
30,0,26,18,down_niche,meishan,burnin
41,6,1,18,down_niche,meishan,burnin
25,5,2,18,down_niche,meishan,burnin
33,0,5,18,down_niche,meishan,burnin
39,6,1,18,down_niche,meishan,burnin
14,7,2,18,down_niche,meishan,burnin
1,4,0,18,down_niche,meishan,burnin
19,5,2,18,down_niche,meishan,burnin
4,3,0,18,down_niche,meishan,burnin
11,5,3,18,down_niche,meishan,burnin
36,6,1,18,down_niche,meishan,burnin
17,7,0,18,atn,meishan,burnin
20,7,0,18,atn,meishan,burnin
29,0,13,18,atn,meishan,burnin
34,0,3,18,atn,meishan,burnin
7,4,16,18,atn,meishan,burnin
2,14,0,18,atn,meishan,burnin
23,6,2,18,atn,meishan,burnin
40,6,8,18,atn,meishan,burnin
12,7,0,18,atn,meishan,burnin
18,7,0,18,atn,meishan,burnin
13,8,0,18,atn,meishan,burnin
9,7,0,18,atn,meishan,burnin
24,4,2,18,atn,meishan,burnin
10,5,0,18,atn,meishan,burnin
22,7,0,18,atn,meishan,burnin
26,6,2,18,atn,meishan,burnin
3,9,0,18,atn,meishan,burnin
5,7,0,18,atn,meishan,burnin
30,0,18,18,atn,meishan,burnin
31,0,21,18,atn,meishan,burnin
28,0,5,18,atn,meishan,burnin
38,4,21,18,atn,meishan,burnin
37,2,18,18,atn,meishan,burnin
8,8,0,18,atn,meishan,burnin
35,0,5,18,atn,meishan,burnin
25,6,2,18,atn,meishan,burnin
33,0,8,18,atn,meishan,burnin
41,6,0,18,atn,meishan,burnin
27,0,3,18,atn,meishan,burnin
21,6,8,18,atn,meishan,burnin
39,6,16,18,atn,meishan,burnin
14,8,0,18,atn,meishan,burnin
6,6,2,18,atn,meishan,burnin
1,13,0,18,atn,meishan,burnin
19,4,4,18,atn,meishan,burnin
32,0,16,18,atn,meishan,burnin
16,6,2,18,atn,meishan,burnin
4,9,0,18,atn,meishan,burnin
15,8,0,18,atn,meishan,burnin
11,6,1,18,atn,meishan,burnin
36,0,13,18,atn,meishan,burnin
17,2,1,18,down_power,turkiye,creation
20,3,3,18,down_power,turkiye,creation
29,0,13,18,down_power,turkiye,creation
34,4,1,18,down_power,turkiye,creation
7,4,5,18,down_power,turkiye,creation
2,8,1,18,down_power,turkiye,creation
23,3,4,18,down_power,turkiye,creation
40,3,0,18,down_power,turkiye,creation
12,4,5,18,down_power,turkiye,creation
18,2,3,18,down_power,turkiye,creation
13,4,0,18,down_power,turkiye,creation
9,2,5,18,down_power,turkiye,creation
24,24,4,18,down_power,turkiye,creation
10,2,3,18,down_power,turkiye,creation
22,2,0,18,down_power,turkiye,creation
26,0,9,18,down_power,turkiye,creation
3,7,2,18,down_power,turkiye,creation
5,4,3,18,down_power,turkiye,creation
30,0,10,18,down_power,turkiye,creation
31,0,13,18,down_power,turkiye,creation
28,0,15,18,down_power,turkiye,creation
38,4,0,18,down_power,turkiye,creation
37,5,0,18,down_power,turkiye,creation
8,2,0,18,down_power,turkiye,creation
35,3,1,18,down_power,turkiye,creation
25,24,5,18,down_power,turkiye,creation
33,0,13,18,down_power,turkiye,creation
41,2,1,18,down_power,turkiye,creation
27,0,9,18,down_power,turkiye,creation
21,6,5,18,down_power,turkiye,creation
39,3,0,18,down_power,turkiye,creation
14,5,2,18,down_power,turkiye,creation
6,3,0,18,down_power,turkiye,creation
1,13,3,18,down_power,turkiye,creation
19,4,2,18,down_power,turkiye,creation
32,0,13,18,down_power,turkiye,creation
16,2,5,18,down_power,turkiye,creation
4,6,4,18,down_power,turkiye,creation
15,1,0,18,down_power,turkiye,creation
11,4,5,18,down_power,turkiye,creation
36,3,0,18,down_power,turkiye,creation
17,8,1,18,metaweb,turkiye,creation
20,8,7,18,metaweb,turkiye,creation
29,0,27,18,metaweb,turkiye,creation
